game,r_squared
1,0.410079359886
2,0.512770491957
3,0.593789551416
4,0.657351305372
5,0.706863835634
6,0.737589852404
7,0.768690702087
8,0.811745076228
9,0.832299193315
10,0.854273188697
11,0.862921453342
12,0.882678232583
13,0.905405632776
14,0.928009646573
15,0.944363017732
16,0.951721333695
17,0.963867415709
18,0.97577139866
19,0.986488254924
20,1.0
